PVM peer = seed.btc.petertodd.org:8333  version = 70015   user agent = /Satoshi:0.17.1/   time = 2020-04-11 21:20:12  now = 2020-04-11 21:20:13  since = 1.144801s  services = [12, 4, 0, 0, 0, 0, 0, 0]
PVM peer = 52.78.163.216:8333  version = 70015   user agent = /Satoshi:0.16.3/   time = 2020-04-11 21:21:01  now = 2020-04-11 21:21:01  since = 502.396ms  services = [13, 4, 0, 0, 0, 0, 0, 0]
PVM peer = 207.154.221.35:9250  version = 70015   user agent = /Satoshi:0.15.1/   time = 2020-04-11 21:21:00  now = 2020-04-11 21:21:01  since = 1.552479s  services = [13, 0, 0, 0, 0, 0, 0, 0]
PAR address= [ V4(193.107.221.94) = "94-221-107-193.static.trined.nl", V6(::ffff:193.107.221.94) = "94-221-107-193.static.trined.nl" ]    port = 8333   time = 2020-04-07 23:39:22  now = 2020-04-11 21:21:01  since = 337299.973338s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(202.179.131.112) = "ip-202-179-131-112.mel.xi.com.au", V6(::ffff:202.179.131.112) = "ip-202-179-131-112.mel.xi.com.au" ]    port = 8333   time = 2020-03-13 02:52:47  now = 2020-04-11 21:21:02  since = 2572095.774314s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(73.169.51.124) = "c-73-169-51-124.hsd1.co.comcast.net", V6(::ffff:73.169.51.124) = "c-73-169-51-124.hsd1.co.comcast.net" ]    port = 8333   time = 2020-03-13 22:45:44  now = 2020-04-11 21:21:03  since = 2500519.031948s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(188.165.207.50) = "cetus.leonod.com", V6(::ffff:188.165.207.50) = "cetus.leonod.com" ]    port = 8333   time = 2020-04-05 03:42:21  now = 2020-04-11 21:21:03  since = 581922.288718s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(185.217.117.169) = "185.217.117.169", V6(::ffff:185.217.117.169) = "::ffff:185.217.117.169" ]    port = 8333   time = 2020-03-29 06:52:08  now = 2020-04-11 21:21:03  since = 1175335.379784s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(84.160.59.175) = "p54a03baf.dip0.t-ipconnect.de", V6(::ffff:84.160.59.175) = "p54a03baf.dip0.t-ipconnect.de" ]    port = 8333   time = 2020-03-12 22:42:30  now = 2020-04-11 21:21:03  since = 2587113.639095s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PVM peer = 188.165.207.50:8333  version = 70015   user agent = /Satoshi:0.18.0/   time = 2020-04-11 21:21:03  now = 2020-04-11 21:21:03  since = 814.364ms  services = [13, 4, 0, 0, 0, 0, 0, 0]
PAR address= [ V4(65.26.157.228) = "cpe-65-26-157-228.cinci.res.rr.com", V6(::ffff:65.26.157.228) = "cpe-65-26-157-228.cinci.res.rr.com" ]    port = 8333   time = 2020-04-08 17:13:19  now = 2020-04-11 21:21:03  since = 274064.826682s  services = [13, 0, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(85.212.111.68) = "55d46f44.access.ecotel.net", V6(::ffff:85.212.111.68) = "55d46f44.access.ecotel.net" ]    port = 8333   time = 2020-03-25 23:42:43  now = 2020-04-11 21:21:04  since = 1460301.083981s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(221.163.72.228) = "221.163.72.228", V6(::ffff:221.163.72.228) = "::ffff:221.163.72.228" ]    port = 8333   time = 2020-03-29 05:04:29  now = 2020-04-11 21:21:04  since = 1181795.844127s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(96.48.66.21) = "s0106105611ab8c76.vf.shawcable.net", V6(::ffff:96.48.66.21) = "s0106105611ab8c76.vf.shawcable.net" ]    port = 8333   time = 2020-04-11 19:07:10  now = 2020-04-11 21:21:05  since = 8035.267711s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(163.18.49.27) = "gs27.f222.nkfust.edu.tw", V6(2002:a312:311b::a312:311b) = "2002:a312:311b::a312:311b" ]    port = 8333   time = 2020-03-18 02:51:50  now = 2020-04-11 21:21:07  since = 2140157.070033s  services = [37, 0, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(92.30.222.106) = "host-92-30-222-106.as13285.net", V6(::ffff:92.30.222.106) = "host-92-30-222-106.as13285.net" ]    port = 8333   time = 2020-04-09 17:35:02  now = 2020-04-11 21:21:07  since = 186365.419059s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(149.224.193.78) = "149.224.193.78.dynamic-pppoe.dt.ipv4.wtnet.de", V6(::ffff:149.224.193.78) = "149.224.193.78.dynamic-pppoe.dt.ipv4.wtnet.de" ]    port = 8333   time = 2020-04-05 21:23:07  now = 2020-04-11 21:21:08  since = 518281.093215s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(31.21.3.216) = "216-3-21-31.ftth.glasoperator.nl", V6(::ffff:31.21.3.216) = "216-3-21-31.ftth.glasoperator.nl" ]    port = 8333   time = 2020-04-06 16:20:51  now = 2020-04-11 21:21:08  since = 450017.348969s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(47.114.139.170) = "47.114.139.170", V6(::ffff:47.114.139.170) = "::ffff:47.114.139.170" ]    port = 8333   time = 2020-04-09 22:08:54  now = 2020-04-11 21:21:08  since = 169934.516162s  services = [37, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(34.210.232.229) = "ec2-34-210-232-229.us-west-2.compute.amazonaws.com", V6(::ffff:34.210.232.229) = "ec2-34-210-232-229.us-west-2.compute.amazonaws.com" ]    port = 8333   time = 2020-04-11 16:32:46  now = 2020-04-11 21:21:08  since = 17302.631827s  services = [61, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(39.45.44.12) = "39.45.44.12", V6(::ffff:39.45.44.12) = "::ffff:39.45.44.12" ]    port = 8333   time = 2020-03-16 12:47:36  now = 2020-04-11 21:21:08  since = 2277212.677214s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(0.0.0.1) = "0.0.0.1", V6(2603:6000:d901:6a00::1) = "2603-6000-d901-6a00-0000-0000-0000-0001.res6.spectrum.com" ]    port = 8333   time = 2020-04-06 17:26:22  now = 2020-04-11 21:21:08  since = 446086.900348s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PVM peer = 34.210.232.229:8333  version = 70015   user agent = /Satoshi:0.17.1/   time = 2020-04-11 21:21:08  now = 2020-04-11 21:21:09  since = 1.084894s  services = [13, 4, 0, 0, 0, 0, 0, 0]
PAR address= [ V4(153.61.234.58) = "153.61.234.58", V6(240e:82:3:e2e9:3871:e56:993d:ea3a) = "240e:82:3:e2e9:3871:e56:993d:ea3a" ]    port = 8333   time = 2020-03-26 12:34:03  now = 2020-04-11 21:21:09  since = 1414026.326292s  services = [13, 0, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(116.85.25.146) = "116.85.25.146", V6(::ffff:116.85.25.146) = "::ffff:116.85.25.146" ]    port = 8333   time = 2020-04-04 22:19:23  now = 2020-04-11 21:21:09  since = 601306.371061s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(173.249.53.194) = "prombux.com", V6(::ffff:173.249.53.194) = "prombux.com" ]    port = 8333   time = 2020-04-11 14:02:29  now = 2020-04-11 21:21:09  since = 26320.657169s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(91.45.138.36) = "p5b2d8a24.dip0.t-ipconnect.de", V6(::ffff:91.45.138.36) = "p5b2d8a24.dip0.t-ipconnect.de" ]    port = 8333   time = 2020-03-28 15:39:03  now = 2020-04-11 21:21:09  since = 1230126.924881s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PVM peer = 173.249.53.194:8333  version = 70015   user agent = /Satoshi:0.16.3/   time = 2020-04-11 21:21:10  now = 2020-04-11 21:21:10  since = 291.082ms  services = [13, 4, 0, 0, 0, 0, 0, 0]
PAR address= [ V4(89.39.106.151) = "customer.worldstream.nl", V6(::ffff:89.39.106.151) = "customer.worldstream.nl" ]    port = 8333   time = 2020-03-20 01:36:03  now = 2020-04-11 21:21:10  since = 1971907.391604s  services = [8, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(172.58.138.163) = "172.58.138.163", V6(::ffff:172.58.138.163) = "::ffff:172.58.138.163" ]    port = 8333   time = 2020-03-15 21:56:51  now = 2020-04-11 21:21:11  since = 2330660.397856s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(78.110.74.176) = "78.110.74.176", V6(::ffff:78.110.74.176) = "::ffff:78.110.74.176" ]    port = 8333   time = 2020-04-07 10:48:39  now = 2020-04-11 21:21:11  since = 383552.442287s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(254.60.110.132) = "254.60.110.132", V6(2605:a601:55a5:d000:21f:5bff:fe3c:6e84) = "2605:a601:55a5:d000:21f:5bff:fe3c:6e84" ]    port = 8333   time = 2020-04-01 20:34:39  now = 2020-04-11 21:21:11  since = 866792.524035s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(35.207.55.43) = "43.55.207.35.bc.googleusercontent.com", V6(::ffff:35.207.55.43) = "43.55.207.35.bc.googleusercontent.com" ]    port = 8333   time = 2020-04-11 07:54:59  now = 2020-04-11 21:21:11  since = 48372.715471s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(149.202.238.204) = "204.238.202.149.fr-sbg.flexcloud.seflow.it", V6(::ffff:149.202.238.204) = "204.238.202.149.fr-sbg.flexcloud.seflow.it" ]    port = 8333   time = 2020-03-31 22:54:39  now = 2020-04-11 21:21:11  since = 944792.760957s  services = [125, 4, 0, 12, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PVM peer = 35.207.55.43:8333  version = 70015   user agent = /Satoshi:0.19.0.1/   time = 2020-04-11 21:21:12  now = 2020-04-11 21:21:12  since = 334.266ms  services = [9, 4, 0, 0, 0, 0, 0, 0]
PAR address= [ V4(194.9.176.40) = "194.9.176.40.deltahost-ptr", V6(::ffff:194.9.176.40) = "194.9.176.40.deltahost-ptr" ]    port = 8333   time = 2020-04-10 11:38:55  now = 2020-04-11 21:21:12  since = 121337.335513s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(185.100.87.244) = "185.100.87.244", V6(::ffff:185.100.87.244) = "::ffff:185.100.87.244" ]    port = 8333   time = 2020-04-10 08:09:59  now = 2020-04-11 21:21:12  since = 133873.382075s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(37.120.143.20) = "bcw20.slipteach.us", V6(::ffff:37.120.143.20) = "bcw20.slipteach.us" ]    port = 8333   time = 2020-04-02 12:08:52  now = 2020-04-11 21:21:12  since = 810740.623618s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(96.28.96.136) = "cpe-96-28-96-136.kya.res.rr.com", V6(::ffff:96.28.96.136) = "cpe-96-28-96-136.kya.res.rr.com" ]    port = 8333   time = 2020-03-31 17:53:17  now = 2020-04-11 21:21:12  since = 962875.805258s  services = [45, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(104.152.204.204) = "104.152.204.204", V6(::ffff:104.152.204.204) = "::ffff:104.152.204.204" ]    port = 8333   time = 2020-04-11 16:00:47  now = 2020-04-11 21:21:15  since = 19228.814164s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(92.111.65.108) = "92-111-65-108.static.v4.ziggozakelijk.nl", V6(::ffff:92.111.65.108) = "92-111-65-108.static.v4.ziggozakelijk.nl" ]    port = 8333   time = 2020-03-17 04:15:02  now = 2020-04-11 21:21:16  since = 2221574.136858s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(0.0.125.85) = "0.0.125.85", V6(2601:58b:101:7420::7d55) = "2601:58b:101:7420::7d55" ]    port = 8333   time = 2020-04-07 12:10:57  now = 2020-04-11 21:21:16  since = 378619.470954s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(38.191.122.35) = "38.191.122.35", V6(2001:0:1428:8f18:2837:1d7f:26bf:7a23) = "2001:0:1428:8f18:2837:1d7f:26bf:7a23" ]    port = 8333   time = 2020-04-06 22:04:23  now = 2020-04-11 21:21:16  since = 429413.804888s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(172.32.1.234) = "172.32.1.234", V6(::ffff:172.32.1.234) = "::ffff:172.32.1.234" ]    port = 8333   time = 2020-04-06 12:37:48  now = 2020-04-11 21:21:16  since = 463408.899983s  services = [13, 0, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(126.34.180.112) = "softbank126034180112.bbtec.net", V6(::ffff:126.34.180.112) = "softbank126034180112.bbtec.net" ]    port = 8333   time = 2020-04-11 17:17:01  now = 2020-04-11 21:21:17  since = 14656.237647s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(131.255.7.34) = "host34.131.255.7.h2dns.net", V6(::ffff:131.255.7.34) = "host34.131.255.7.h2dns.net" ]    port = 8333   time = 2020-04-08 20:45:40  now = 2020-04-11 21:21:17  since = 261337.307302s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(128.1.46.242) = "128.1.46.242", V6(::ffff:128.1.46.242) = "::ffff:128.1.46.242" ]    port = 8333   time = 2020-04-09 04:26:24  now = 2020-04-11 21:21:17  since = 233693.486441s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PVM peer = 126.34.180.112:8333  version = 70015   user agent = /Satoshi:0.19.99/   time = 2020-04-11 21:21:17  now = 2020-04-11 21:21:17  since = 878.496ms  services = [9, 4, 0, 0, 0, 0, 0, 0]
PAR address= [ V4(158.174.166.88) = "h-166-88.a951.priv.bahnhof.se", V6(::ffff:158.174.166.88) = "h-166-88.a951.priv.bahnhof.se" ]    port = 8333   time = 2020-04-10 04:14:31  now = 2020-04-11 21:21:17  since = 148006.999088s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(54.77.211.52) = "ec2-54-77-211-52.eu-west-1.compute.amazonaws.com", V6(::ffff:54.77.211.52) = "ec2-54-77-211-52.eu-west-1.compute.amazonaws.com" ]    port = 8333   time = 2020-04-07 07:57:26  now = 2020-04-11 21:21:18  since = 393832.092897s  services = [45, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(116.85.5.192) = "116.85.5.192", V6(::ffff:116.85.5.192) = "::ffff:116.85.5.192" ]    port = 8333   time = 2020-03-28 01:40:38  now = 2020-04-11 21:21:18  since = 1280440.138663s  services = [12, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(66.206.10.61) = "66-206-10-61.static.hvvc.us", V6(::ffff:66.206.10.61) = "66-206-10-61.static.hvvc.us" ]    port = 8333   time = 2020-04-11 16:26:54  now = 2020-04-11 21:21:18  since = 17664.208992s  services = [61, 4, 0, 0, 0, 0, 0, 0]     target address = 216.71.203.33:8333
PAR address= [ V4(79.55.30.190) = "host190-30-dynamic.55-79-r.retail.telecomitalia.it", V6(::ffff:79.55.30.190) = "host190-30-dynamic.55-79-r.retail.telecomitalia.it" ]    port = 8333   time = 2020-04-10 12:45:30  now = 2020-04-11 21:21:18  since = 117348.245254s  services = [37, 4, 0, 0, 0, 0, 0, 0]     target address = 34.210.232.229:8333
PAR address= [ V4(212.162.166.60) = "static-212-162-166-60.cust.tele2.se", V6(2604:2000:1107:43df:4d50:beef:d4a2:a63c) = "2604:2000:1107:43df:4d50:beef:d4a2:a63c" ]    port = 8333   time = 2020-03-17 00:47:19  now = 2020-04-11 21:21:18  since = 2234039.304247s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = 86.128.130.117:8333
PAR address= [ V4(103.101.207.112) = "103.101.207.112", V6(::ffff:103.101.207.112) = "::ffff:103.101.207.112" ]    port = 8333   time = 2020-04-11 04:20:16  now = 2020-04-11 21:21:18  since = 61262.347929s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 86.128.130.117:8333
PAR address= [ V4(185.236.200.100) = "185.236.200.100", V6(::ffff:185.236.200.100) = "::ffff:185.236.200.100" ]    port = 8333   time = 2020-03-30 10:32:06  now = 2020-04-11 21:21:18  since = 1075752.455425s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 216.71.203.33:8333
PAR address= [ V4(5.9.87.26) = "static.26.87.9.5.clients.your-server.de", V6(::ffff:5.9.87.26) = "static.26.87.9.5.clients.your-server.de" ]    port = 8333   time = 2020-04-11 18:05:46  now = 2020-04-11 21:21:18  since = 11732.502905s  services = [29, 4, 0, 0, 0, 0, 0, 0]     target address = 34.210.232.229:8333
PAR address= [ V4(83.123.127.177) = "83.123.127.177", V6(::ffff:83.123.127.177) = "::ffff:83.123.127.177" ]    port = 8333   time = 2020-03-13 12:33:31  now = 2020-04-11 21:21:18  since = 2537267.523648s  services = [8, 4, 0, 0, 0, 0, 0, 0]     target address = 216.71.203.33:8333
PAR address= [ V4(105.184.1.109) = "1-184-105-109.north.dsl.telkomsa.net", V6(::ffff:105.184.1.109) = "1-184-105-109.north.dsl.telkomsa.net" ]    port = 8333   time = 2020-03-28 04:12:48  now = 2020-04-11 21:21:18  since = 1271310.542884s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PVM peer = 66.206.10.61:8333  version = 70015   user agent = /Satoshi:0.18.1/   time = 2020-04-11 21:21:18  now = 2020-04-11 21:21:18  since = 547.415ms  services = [13, 4, 0, 0, 0, 0, 0, 0]
PAR address= [ V4(5.9.239.129) = "static.129.239.9.5.clients.your-server.de", V6(::ffff:5.9.239.129) = "static.129.239.9.5.clients.your-server.de" ]    port = 8333   time = 2020-03-15 23:26:12  now = 2020-04-11 21:21:18  since = 2325306.595939s  services = [8, 4, 0, 0, 0, 0, 0, 0]     target address = 86.128.130.117:8333
PAR address= [ V4(101.88.89.246) = "101.88.89.246", V6(::ffff:101.88.89.246) = "::ffff:101.88.89.246" ]    port = 8333   time = 2020-04-08 15:22:40  now = 2020-04-11 21:21:18  since = 280718.633146s  services = [5, 0, 0, 0, 0, 0, 0, 0]     target address = 86.128.130.117:8333
PAR address= [ V4(139.59.16.118) = "139.59.16.118", V6(::ffff:139.59.16.118) = "::ffff:139.59.16.118" ]    port = 30000   time = 2020-04-11 18:29:32  now = 2020-04-11 21:21:18  since = 10306.725123s  services = [45, 4, 0, 0, 0, 0, 0, 0]     target address = 34.210.232.229:8333
PAR address= [ V4(212.92.114.28) = "212.92.114.28", V6(::ffff:212.92.114.28) = "::ffff:212.92.114.28" ]    port = 8333   time = 2020-03-31 01:33:25  now = 2020-04-11 21:21:18  since = 1021673.774904s  services = [125, 4, 0, 0, 0, 0, 0, 0]     target address = 216.71.203.33:8333
PAR address= [ V4(134.209.20.193) = "134.209.20.193", V6(::ffff:134.209.20.193) = "::ffff:134.209.20.193" ]    port = 8333   time = 2020-03-21 20:43:25  now = 2020-04-11 21:21:18  since = 1816673.80222s  services = [8, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(5.9.5.135) = "test1.bitstat.net", V6(::ffff:5.9.5.135) = "test1.bitstat.net" ]    port = 8334   time = 2020-04-09 08:06:06  now = 2020-04-11 21:21:18  since = 220512.896021s  services = [45, 4, 0, 0, 0, 0, 0, 0]     target address = 86.128.130.117:8333
PAR address= [ V4(185.156.174.166) = "185.156.174.166", V6(::ffff:185.156.174.166) = "::ffff:185.156.174.166" ]    port = 8333   time = 2020-03-18 23:57:36  now = 2020-04-11 21:21:18  since = 2064222.962192s  services = [8, 4, 0, 0, 0, 0, 0, 0]     target address = 216.71.203.33:8333
PVM peer = 5.9.87.26:8333  version = 70015   user agent = /Satoshi:0.19.0.1/   time = 2020-04-11 21:21:18  now = 2020-04-11 21:21:19  since = 1.014425s  services = [9, 4, 0, 0, 0, 0, 0, 0]
PAR address= [ V4(73.230.93.148) = "c-73-230-93-148.hsd1.pa.comcast.net", V6(::ffff:73.230.93.148) = "c-73-230-93-148.hsd1.pa.comcast.net" ]    port = 8333   time = 2020-04-10 23:52:21  now = 2020-04-11 21:21:19  since = 77338.088747s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 86.128.130.117:8333
PAR address= [ V4(45.23.90.73) = "45-23-90-73.lightspeed.tukrga.sbcglobal.net", V6(::ffff:45.23.90.73) = "45-23-90-73.lightspeed.tukrga.sbcglobal.net" ]    port = 8333   time = 2020-03-14 14:57:44  now = 2020-04-11 21:21:19  since = 2442215.09791s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 34.210.232.229:8333
PAR address= [ V4(193.34.232.4) = "193.34.232.4", V6(::ffff:193.34.232.4) = "::ffff:193.34.232.4" ]    port = 8333   time = 2020-04-09 04:19:57  now = 2020-04-11 21:21:19  since = 234082.129018s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = 86.128.130.117:8333
PAR address= [ V4(108.24.19.163) = "pool-108-24-19-163.cmdnnj.east.verizon.net", V6(2408:8207:847d:71f0:45a1:cfe9:6c18:13a3) = "2408:8207:847d:71f0:45a1:cfe9:6c18:13a3" ]    port = 8333   time = 2020-03-24 02:11:19  now = 2020-04-11 21:21:19  since = 1624200.165215s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(191.34.132.112) = "191.34.132.112.dynamic.adsl.gvt.net.br", V6(::ffff:191.34.132.112) = "191.34.132.112.dynamic.adsl.gvt.net.br" ]    port = 8333   time = 2020-04-03 01:49:49  now = 2020-04-11 21:21:19  since = 761490.26129s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = seed.btc.petertodd.org:8333
PAR address= [ V4(104.176.229.81) = "104-176-229-81.lightspeed.rcsntx.sbcglobal.net", V6(::ffff:104.176.229.81) = "104-176-229-81.lightspeed.rcsntx.sbcglobal.net" ]    port = 8333   time = 2020-04-10 00:14:09  now = 2020-04-11 21:21:19  since = 162430.334086s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 216.71.203.33:8333
